config_id,repeats_count,ants,iterations,alpha,beta,evaporation,patience,patience_small_shake,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_small_shake,intensity_big_shake,intensity_elite_ant,ranked_ants_count,q_pheromone,tau_min,tau_max,best_cost_min,best_cost_max,best_cost_avg,best_cost_std,best_cost_var,best_cost_median,best_cost_minutes_min,best_cost_minutes_max,best_cost_minutes_avg,best_cost_minutes_std,best_cost_minutes_var,best_cost_minutes_median,best_iteration_min,best_iteration_max,best_iteration_avg,best_iteration_std,best_iteration_var,best_iteration_median,iterations_done_min,iterations_done_max,iterations_done_avg,iterations_done_std,iterations_done_var,iterations_done_median,avg_cost_final_minutes_min,avg_cost_final_minutes_max,avg_cost_final_minutes_avg,avg_cost_final_minutes_std,avg_cost_final_minutes_var,avg_cost_final_minutes_median,diversity_final_min,diversity_final_max,diversity_final_avg,diversity_final_std,diversity_final_var,diversity_final_median,execution_time_min,execution_time_max,execution_time_avg,execution_time_std,execution_time_var,execution_time_median,big_shakes_count_min,big_shakes_count_max,big_shakes_count_avg,big_shakes_count_std,big_shakes_count_var,big_shakes_count_median
91,10,40,4000,0.5,3.5,0.1,1000,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,68982.7784,75040.0341,72077.61142,1789.1415948719832,3201027.646501064,71996.64655,1149.713,1250.6672,1201.29352,29.819017208180664,889.1737872617746,1199.9441,539,2059,1170.2,497.89798151830263,247902.40000000002,1115.5,1539,3059,2170.2,497.8979815183026,247902.39999999997,2115.5,34719.3495,62690.1478,49164.12928,8116.091995404161,65870949.2778635,48645.9702,0.2139,0.2273,0.21803,0.00463610229011877,2.14934444444445e-05,0.2162,31.99,61.27,43.851,9.665929224744913,93.43018777777779,42.605000000000004,4,9,6.3,1.7669811040931427,3.122222222222222,6.0
92,10,40,4000,0.5,3.5,0.1,1000,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,65118.4146,76911.9599,71950.16574,3871.5388529380434,14988813.089808822,70454.58345,1085.3069,1281.866,1199.1694300000001,64.52563942174115,4163.5581427845555,1174.24305,439,2468,1144.9,562.4587787365202,316359.8777777778,1041.0,1439,3468,2144.9,562.4587787365202,316359.8777777778,2041.0,38777.5872,52379.8175,46681.34315,4816.598460801313,23199620.73259358,47871.84025,0.2034,0.2337,0.21865,0.00969355455960299,9.396499999999994e-05,0.22145,28.55,68.81,42.898,11.162823020086712,124.60861777777781,41.2,4,9,5.9,1.5951314818673865,2.5444444444444447,6.0
93,10,40,4000,0.5,3.5,0.1,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67055.6518,75400.1103,70582.36386,2342.253426483273,5486151.113872633,70220.01965,1117.5942,1256.6685,1176.37273,39.03755347158402,1523.9305810467818,1170.33365,814,2769,1867.4,741.6504417700955,550045.3777777778,1819.0,1814,3769,2867.4,741.6504417700955,550045.3777777778,2819.0,38995.2613,55698.7794,45892.70883,5846.33180385581,34179595.56077593,44814.2526,0.2045,0.2284,0.21682,0.007232764954627591,5.231288888888906e-05,0.2182,37.15,75.78,57.985,14.943651383335556,223.31271666666666,56.894999999999996,3,7,5.1,1.5238839267549946,2.322222222222222,5.5
94,10,40,4000,0.5,3.5,0.1,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,64226.6799,76278.6338,70292.63768,4440.226291703863,19715609.521538243,71049.062,1070.4447,1271.3106,1171.5439700000002,74.00376398283248,5476.557083626774,1184.15105,354,2775,1373.0,735.6116124997243,541124.4444444445,1307.0,1354,3775,2373.0,735.6116124997241,541124.4444444443,2307.0,32105.0309,56514.783,44653.12307,8765.039640852938,76825919.9057234,47078.9818,0.2051,0.2267,0.21945,0.006173104747387836,3.8107222222222245e-05,0.22,26.87,74.72,47.124,14.560519831990126,212.00873777777775,46.215,2,7,3.9,1.4491376746189437,2.0999999999999996,3.5
95,10,40,4000,0.5,3.5,0.1,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,73580.8492,78758.7089,76009.44561,1536.7942841245235,2361736.6717178067,76501.77984999999,1226.3475,1312.6451,1266.82409,25.613218532427553,656.0369635898902,1275.02965,460,1669,1167.8,436.27687437120835,190337.51111111112,1264.0,1460,2669,2167.8,436.27687437120835,190337.51111111112,2264.0,30440.2155,61658.2922,44521.86074,8973.3181308195,80520438.27689396,43127.19869999999,0.2098,0.2273,0.21591,0.005336551112636121,2.847877777777782e-05,0.21505000000000002,29.24,53.68,43.888,9.304825271510117,86.57977333333332,45.894999999999996,0,0,0.0,0.0,0.0,0.0
96,10,40,4000,0.5,3.5,0.2,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,72381.523,77976.5916,75165.52746,1799.9818517497556,3239934.666628479,75224.06784999999,1206.3587,1299.6099,1252.7588,29.99971439660348,899.9828638777782,1253.73445,69,900,339.9,239.6072944539785,57411.65555555556,307.5,369,1200,639.9,239.6072944539785,57411.65555555556,607.5,34294.2925,56600.2787,44869.557790000006,6735.517764317929,45367199.55344239,44659.69175,0.2185,0.2308,0.2239,0.004168133075290825,1.7373333333333352e-05,0.2241,7.35,23.87,12.701,4.76057757933729,22.663098888888886,12.004999999999999,2,8,4.0,1.6996731711975948,2.8888888888888884,3.5
97,10,40,4000,0.5,3.5,0.2,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,73101.479,80593.2285,76653.77367,2385.9507498350017,5692760.980638208,77088.84425,1218.358,1343.2205,1277.56289,39.76583842966641,1581.3219060143338,1284.81405,101,820,329.9,201.83075968631627,40735.65555555555,308.0,401,1120,629.9,201.83075968631633,40735.65555555557,608.0,33047.2581,51651.9901,45627.29308,5474.361923575142,29968638.470289335,46154.64965,0.215,0.229,0.2251,0.004802776974487435,2.3066666666666684e-05,0.227,7.95,22.3,12.475,4.038341931480736,16.30820555555556,11.965,2,8,4.0,1.7638342073763937,3.111111111111111,4.0
98,10,40,4000,0.5,3.5,0.2,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,70027.539,79338.8993,75345.52504000001,2888.9326596927813,8345931.9122396065,75830.2788,1167.1256,1322.315,1255.75875,48.14888063963114,2318.314706849446,1263.838,89,910,501.9,302.8723420115405,91731.65555555557,464.0,389,1210,801.9,302.87234201154047,91731.65555555555,764.0,15266.8233,39802.139,29975.967239999998,7152.749172618683,51161820.726397246,30297.206700000002,0.0769,0.1125,0.09446,0.01217476442847618,0.0001482248888888889,0.09385,7.77,24.42,16.017,6.148990974135513,37.81009,15.055,1,3,1.9,0.7378647873726218,0.5444444444444445,2.0
99,10,40,4000,0.5,3.5,0.2,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,72638.8438,79444.75,75015.85067,2003.344340934521,4013388.54835437,75053.78765,1210.6474,1324.0792,1250.2642,33.38908107607099,1114.8307351044418,1250.8964999999998,36,1168,547.0,346.6458327072941,120163.33333333333,398.5,336,1468,847.0,346.6458327072941,120163.33333333333,698.5,16081.0824,51837.9779,26264.926789999998,11394.747181324847,129840263.32631053,24038.00555,0.0688,0.1131,0.08917,0.013488929617364837,0.00018195122222222225,0.08855,6.96,29.76,17.411,7.013039363294,49.182721111111114,14.57,1,4,2.1,0.8755950357709134,0.766666666666667,2.0
100,10,40,4000,0.5,3.5,0.2,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,77698.4674,81937.6727,79532.42458,1251.5705241291191,1566428.7768688381,79405.01505,1294.9745,1365.6279,1325.54041,20.85951123399109,435.11920892100045,1323.41695,41,590,241.2,178.60931915465352,31901.288888888885,239.5,341,890,541.2,178.60931915465352,31901.288888888885,539.5,36537.2471,56379.3724,47843.637050000005,6112.169107453815,37358611.19811276,49171.341400000005,0.2092,0.2325,0.22522999999999999,0.006707218333838396,4.498677777777791e-05,0.2264,7.03,17.78,11.039,3.565761411598432,12.714654444444443,11.025,0,0,0.0,0.0,0.0,0.0
101,10,40,4000,0.5,3.5,0.2,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67839.2547,79198.4279,73571.20028,2914.427656301779,8493888.56381668,73768.02295,1130.6542,1319.9738,1226.18667,48.57380312964889,2359.414350477888,1229.46705,196,2420,785.9,625.7607725356746,391576.54444444436,540.5,846,3070,1435.9,625.7607725356747,391576.5444444445,1190.5,42364.2758,53323.1681,47606.45144,3779.442362221946,14284184.569357805,47716.9808,0.2115,0.2273,0.22197,0.005268364705168643,2.7755666666666686e-05,0.2232,16.68,60.85,28.574,12.337955170034368,152.22513777777777,23.78,6,26,11.6,5.541760650832108,30.711111111111116,10.0
102,10,40,4000,0.5,3.5,0.2,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,69900.0877,76199.9282,73807.66002,2050.2896482160104,4203687.641581732,73921.44795,1165.0015,1269.9988,1230.12767,34.17147690057858,1167.6898335667756,1232.0241,322,1677,900.3,476.4190615647344,226975.1222222222,924.0,972,2327,1550.3,476.4190615647345,226975.12222222224,1574.0,37142.2098,65085.2014,46886.67137,7913.000262572436,62615573.155471444,46723.8088,0.2016,0.2273,0.21911,0.008225090340604844,6.765211111111111e-05,0.2226,19.41,45.85,30.788999999999998,9.403151303921705,88.41925444444445,31.385,8,20,13.1,4.532597979574677,20.544444444444444,13.5
103,10,40,4000,0.5,3.5,0.2,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,72635.9767,78399.1242,75184.51738,1944.6383905947635,3781618.4701749915,74983.98895,1210.5996,1306.6521,1253.0753,32.41064187632749,1050.449706835553,1249.73315,141,1573,800.9,492.2784780995408,242338.10000000003,782.0,791,2223,1450.9,492.2784780995407,242338.09999999998,1432.0,36115.7242,57046.3211,45057.29644,6238.140615624218,38914398.3403005,44834.42615,0.211,0.236,0.22301,0.008025438721133359,6.440766666666665e-05,0.22405,16.23,44.74,29.831,10.01053828056547,100.21087666666666,29.89,2,7,4.0,1.8856180831641267,3.5555555555555554,4.0
104,10,40,4000,0.5,3.5,0.2,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,68314.6948,77276.8012,73274.74442999999,2858.4120666255103,8170519.542630321,72433.88205,1138.5782,1287.9467,1221.24573,47.64022091100129,2269.590648449005,1207.23135,361,1395,877.0,319.5962730974468,102141.77777777778,928.5,1011,2045,1527.0,319.5962730974468,102141.77777777778,1578.5,34616.0465,53007.6179,44099.976559999996,5605.706128144282,31423941.19511436,44032.1422,0.2168,0.2337,0.2246,0.005976992926584772,3.5724444444444395e-05,0.2238,20.04,40.8,30.544,6.354797312966706,40.38344888888887,31.8,3,6,4.2,1.3165611772087666,1.7333333333333334,4.0
105,10,40,4000,0.5,3.5,0.2,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67841.1579,79642.2969,75170.57856000001,3671.78115462643,13481976.8474698,76334.039,1130.686,1327.3716,1252.84298,61.19634634033496,3744.992805406228,1272.234,96,1376,752.8,461.21742281825294,212721.51111111112,733.0,746,2026,1402.8,461.21742281825294,212721.5111111111,1383.0,39213.9811,56856.5049,49208.48421,5677.797583341823,32237385.397402246,51204.3946,0.2127,0.2337,0.22435,0.006670040812802003,4.448944444444441e-05,0.22405,14.87,40.46,27.804000000000002,9.27834180587602,86.08762666666667,27.2,1,3,1.8,0.9189365834726815,0.8444444444444444,1.5
106,10,40,4000,0.5,3.5,0.2,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,74087.5168,78916.7101,76934.8622,1802.8909088132311,3250415.6290813982,77692.22159999999,1234.7919,1315.2785,1282.24769,30.048197230651205,902.8941568121148,1294.8703500000001,72,1193,655.4,352.99770222733434,124607.37777777779,705.5,722,1843,1305.4,352.99770222733434,124607.37777777779,1355.5,29551.918,52544.8317,40310.99912,8889.819122648572,79028884.03340822,41006.732149999996,0.2086,0.2302,0.21789,0.005651047100611824,3.19343333333333e-05,0.21765,14.79,38.19,26.711000000000002,7.189791296615561,51.69309888888887,27.605,1,2,1.7,0.4830458915396479,0.23333333333333328,2.0
107,10,40,4000,0.5,3.5,0.2,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,75664.4231,79342.5344,78084.77156,1256.3871122016008,1578508.575706278,78416.89125,1261.0737,1322.3756,1301.41286,20.93979278822456,438.4749220137812,1306.9481999999998,37,958,453.4,279.7110413742487,78238.26666666666,439.0,687,1608,1103.4,279.7110413742487,78238.26666666666,1089.0,32871.4617,55916.7031,48323.41525,7144.934359980336,51050087.00842761,50638.09775,0.2174,0.2348,0.22599,0.00609671131749642,3.716988888888893e-05,0.2264,13.35,31.66,21.85,5.579121794691347,31.126600000000003,21.58,0,0,0.0,0.0,0.0,0.0
108,10,40,4000,0.5,3.5,0.2,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,71701.2666,78343.2274,73609.58643,2035.4814223780138,4143184.6208460224,72966.00945000001,1195.0211,1305.7205,1226.82645,33.924688944786986,1150.8845200005526,1216.1002,223,1916,904.7,566.0333814262979,320393.78888888884,853.5,1223,2916,1904.7,566.0333814262979,320393.78888888884,1853.5,34812.3383,54389.1857,45851.10364,6481.402306678064,42008575.86101173,46748.1332,0.2197,0.2378,0.22454000000000002,0.005564610398661248,3.09648888888889e-05,0.22375,24.96,57.6,38.013,11.272684832520305,127.07342333333332,36.69,10,26,16.1,5.152130088074683,26.54444444444444,15.0
109,10,40,4000,0.5,3.5,0.2,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,70341.8854,78390.4061,73563.3735,2608.295610477624,6803205.991636841,73566.25815000001,1172.3648,1306.5068,1226.0562400000001,43.47159388129729,1889.7794745804438,1226.1043,72,1354,758.1,427.12461101338255,182435.43333333335,848.5,1072,2354,1758.1,427.1246110133825,182435.43333333332,1848.5,42949.6023,56976.3014,48191.162599999996,4563.490571760387,20825446.198545944,46835.969150000004,0.2174,0.2372,0.22669999999999998,0.006355749802781374,4.039555555555547e-05,0.2267,22.07,48.58,35.892,8.660376948429489,75.00212888888886,38.235,9,20,14.6,3.5652645218989165,12.711111111111109,15.0
110,10,40,4000,0.5,3.5,0.2,1000,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,66898.3524,76609.328,73459.36653,2844.8492344921324,8093167.166990472,74484.17874999999,1114.9725,1276.8221,1224.32277,47.41416074737473,2248.1026393778907,1241.403,240,1775,837.5,512.4516779387324,262606.72222222225,770.0,1240,2775,1837.5,512.4516779387324,262606.72222222225,1770.0,33003.4739,64617.7861,45544.942579999995,8894.316569223944,79108867.23357157,44819.7824,0.2115,0.2401,0.22469999999999998,0.0074638387501934226,5.570888888888891e-05,0.2238,25.07,56.01,36.936,10.302187685686526,106.13507111111112,35.644999999999996,3,8,5.0,1.8257418583505538,3.3333333333333335,4.5
111,10,40,4000,0.5,3.5,0.2,1000,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,66103.8235,77539.1265,73188.16976,3616.373285960039,13078155.74340541,73933.80685,1101.7304,1292.3188,1219.80283,60.27288902719494,3632.8211516845568,1232.2301,108,2683,1526.4,970.765013332841,942384.7111111111,1666.0,1108,3683,2526.4,970.765013332841,942384.7111111111,2666.0,35684.3009,50254.3948,43417.23582,5296.562836568508,28053577.881718643,44148.00975,0.2069,0.2319,0.2218,0.008261019576568288,6.82444444444445e-05,0.22494999999999998,22.03,73.68,50.61,19.469601376961414,379.06537777777777,53.05,3,12,7.6,3.2386554137309647,10.488888888888885,8.5
112,10,40,4000,0.5,3.5,0.2,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,71418.5786,78367.4643,73989.84418,2110.3559378627187,4453602.184472435,73420.3191,1190.3096,1306.1244,1233.16407,35.17259219149197,1237.1112414690022,1223.672,101,3132,1408.1,835.4431226068662,697965.2111111111,1273.0,0,3148,1994.9,906.8540798950083,822384.3222222222,2187.5,34155.8757,51946.5792,43636.13538,6091.474759145014,37106064.74130081,44702.64165,0.0,0.2424,0.20173999999999997,0.07122039657913236,0.005072344888888889,0.22145,21.82,79.88,47.807,16.079906750697003,258.5634011111111,45.34,2,8,4.3,1.70293863659264,2.9,4.0
113,10,40,4000,0.5,3.5,0.2,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,68940.7602,77135.2851,72879.6497,2566.1583573906237,6585168.715205743,73282.45885,1149.0127,1285.5881,1214.66083,42.76931817171564,1829.2145768734456,1221.3743,168,3466,1670.3,983.6329543528362,967533.7888888889,1678.5,0,3791,2223.7,1086.2397985711993,1179916.9,2451.0,35424.2743,51560.1862,44869.80828,4188.970226962205,17547471.562375788,45307.059949999995,0.0,0.2354,0.20151,0.07117865550851603,0.005066401,0.2229,23.55,78.8,52.775,17.887488644301076,319.96225,53.31,2,8,4.7,2.002775851439974,4.011111111111112,4.0
114,10,40,4000,0.5,3.5,0.2,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,75648.992,78144.9363,76992.09963,834.5047781167505,696398.224699687,77024.72034999999,1260.8165,1302.4156,1283.2016600000002,13.908418572472987,193.44410718711154,1283.7453,252,2032,1020.7,548.7154798051334,301088.6777777778,869.0,1252,3032,2020.7,548.7154798051334,301088.6777777778,1869.0,33297.0284,59094.2051,44118.651640000004,9050.055362017885,81903502.05558866,42367.53365,0.2115,0.236,0.22091,0.007964009319711049,6.342544444444443e-05,0.22115,25.04,59.71,40.138999999999996,10.76452553529416,115.87501000000003,37.03,0,0,0.0,0.0,0.0,0.0
115,10,40,4000,0.5,5.0,0.05,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,72175.9318,81700.9211,77918.98033,2942.403422798761,8657737.902497863,78553.3293,1202.9322,1361.682,1298.64967,49.04005757697925,2404.92724715344,1309.22215,7,512,228.8,180.59026674891547,32612.844444444443,178.5,307,812,528.8,180.59026674891544,32612.844444444436,478.5,57433.7869,81294.274,67342.13527,8185.355290119623,67000041.225489296,66008.52345,0.1731,0.2022,0.18839,0.008850291897257776,7.832766666666664e-05,0.18819999999999998,5.8,15.55,10.114,3.448555897441388,11.892537777777779,9.145,2,5,3.0,1.247219128924647,1.5555555555555556,2.5
116,10,40,4000,0.5,5.0,0.05,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,75629.9707,81114.4806,78736.32671000001,1494.2308162286542,2232725.73216735,78835.8941,1260.4995,1351.908,1312.27212,24.903848226364108,620.2016564817787,1313.9316,55,532,225.2,173.95325042474295,30259.73333333333,163.5,355,832,525.2,173.95325042474292,30259.73333333332,463.5,44576.212,71485.4022,62393.38540000001,8124.275019026377,66003844.58477603,61977.78545,0.1818,0.204,0.18969,0.0070728667769472675,5.0025444444444426e-05,0.18705,6.78,15.94,10.047,3.344900098159385,11.188356666666664,8.834999999999999,2,5,2.8,1.0327955589886446,1.0666666666666669,2.5
117,10,40,4000,0.5,5.0,0.05,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,70209.7836,78592.5838,73657.1509,2898.913180889486,8403697.630334796,72968.79440000001,1170.1631,1309.8764,1227.6192,48.31521857783995,2334.360346224451,1216.1466,341,1146,728.8,246.2265442861738,60627.51111111111,709.5,641,1446,1028.8,246.2265442861738,60627.51111111111,1009.5,28891.6242,51729.4297,39367.58345,7346.497888367658,53971031.22379045,37283.966400000005,0.1521,0.1865,0.16626000000000002,0.009035633163573352,8.164266666666659e-05,0.16549999999999998,12.25,27.63,19.782,4.758633790864302,22.644595555555554,19.314999999999998,1,4,2.4,0.8432740427115678,0.711111111111111,2.0
118,10,40,4000,0.5,5.0,0.05,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,73773.7662,80580.7449,77542.70169,2109.1556489032637,4448537.551300548,77873.01855000001,1229.5628,1343.0124,1292.37837,35.15258744600464,1235.7044041490028,1297.88365,31,1032,390.9,316.32242692824957,100059.87777777779,413.0,331,1332,690.9,316.32242692824957,100059.87777777779,713.0,25957.0236,48247.6891,38057.28364,7607.448853049422,57873278.05176297,38580.4497,0.1638,0.1888,0.17734,0.0073543940002634535,5.408711111111108e-05,0.1772,6.64,26.72,13.591999999999999,6.298664408692794,39.67317333333334,13.9,1,3,1.5,0.7071067811865476,0.5,1.0
119,10,40,4000,0.5,5.0,0.05,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,76295.8481,81067.0834,78484.07049,1663.1454941087645,2766052.9345742865,78172.91625000001,1271.5975,1351.1181,1308.06785,27.71909100719206,768.3480062649958,1302.88195,39,594,274.2,200.88902409041663,40356.399999999994,204.0,339,894,574.2,200.88902409041665,40356.4,504.0,52921.6478,80064.7028,68170.22738,7433.429485995861,55255873.92327269,67628.1923,0.1707,0.1999,0.18549,0.008513577391437752,7.248100000000004e-05,0.185,6.69,17.61,11.398,3.9865546249584716,15.89261777777778,10.120000000000001,0,0,0.0,0.0,0.0,0.0
120,10,40,4000,0.5,5.0,0.05,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,70533.3586,78748.0486,75684.17529,2918.6631562029856,8518594.619376775,75847.81285,1175.556,1312.4675,1261.40293,48.64438138257538,2366.2758400934463,1264.13025,51,1108,567.2,307.82383129171643,94755.5111111111,562.0,701,1758,1217.2,307.82383129171643,94755.5111111111,1212.0,52419.6238,77385.1402,66388.48903,7020.300163205269,49284614.381499924,65632.88055,0.1911,0.2063,0.19644999999999999,0.0049062884818023835,2.407166666666674e-05,0.19435,13.92,34.11,23.847,5.957147061397016,35.48760111111111,23.995,6,15,10.2,2.859681411936962,8.177777777777777,10.0
121,10,40,4000,0.5,5.0,0.05,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,76033.854,80131.1485,78743.58966,1253.9242408289883,1572326.0017385548,79074.41,1267.2309,1335.5191,1312.39316,20.89873708917996,436.75721192266604,1317.90685,113,923,454.7,322.8532690454494,104234.23333333332,397.5,763,1573,1104.7,322.8532690454494,104234.23333333334,1047.5,52917.117,78448.2839,66073.10746,8386.605680405763,70335154.83861421,68134.28665,0.1906,0.2098,0.19942,0.005537909754089932,3.066844444444441e-05,0.19990000000000002,14.58,30.23,21.292,6.29736770404905,39.65684,20.135,6,14,8.7,2.79085809185793,7.788888888888888,8.0
122,10,40,4000,0.5,5.0,0.05,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,68219.6981,78139.0263,71938.37047,3051.2833186400203,9310329.890610855,71232.71505,1136.995,1302.3171,1198.97284,50.85471869021051,2586.2024130604464,1187.2119,366,1565,921.8,371.76988103455136,138212.84444444446,937.5,1016,2215,1571.8,371.76988103455136,138212.84444444446,1587.5,48532.1331,74162.6412,62167.810880000005,7655.807391788118,58611386.82015759,62353.25290000001,0.1684,0.1952,0.18553999999999998,0.00719045663825787,5.170266666666667e-05,0.1871,19.54,42.52,30.212,7.129815020196683,50.834262222222236,30.369999999999997,3,6,4.4,1.2649110640673518,1.5999999999999999,4.0
123,10,40,4000,0.5,5.0,0.05,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,69462.1515,79955.0387,74995.69570000001,3366.639230140317,11334259.705919785,73917.3879,1157.7025,1332.584,1249.9282699999999,56.11066855297954,3148.4071254623273,1231.9564500000001,283,1855,789.1,524.9616811412683,275584.76666666666,586.5,933,2505,1439.1,524.9616811412683,275584.76666666666,1236.5,54550.548,78524.4101,66458.64413,8415.540144582692,70821315.92508286,68557.5378,0.1626,0.1987,0.18461,0.009605490328163598,9.226544444444442e-05,0.1847,18.61,49.57,28.593,10.459437046673846,109.39982333333333,24.615000000000002,2,7,3.7,1.7029386365926402,2.9000000000000004,3.5
124,10,40,4000,0.5,5.0,0.05,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,68938.136,76823.0862,73695.47237,2200.6087510670395,4842678.875272836,74199.3812,1148.9689,1280.3848,1228.25787,36.67682299518465,1345.1893450201055,1236.65635,631,2492,1229.7,504.61933948054127,254640.67777777778,1067.5,1281,3142,1879.7,504.6193394805413,254640.67777777783,1717.5,56504.3117,76612.5929,67458.87051000001,6342.766901333629,40230691.9646534,67178.72464999999,0.1713,0.1964,0.18142,0.008079026343976514,6.527066666666652e-05,0.1804,25.05,60.68,36.328,9.66714803399178,93.45375111111113,33.515,2,5,2.6,0.966091783079296,0.9333333333333336,2.0
125,10,40,4000,0.5,5.0,0.05,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,70703.6851,78540.4735,73868.85394,2577.577672237872,6643906.656419206,73006.1104,1178.3948,1309.0079,1231.1475599999999,42.95961906527779,1845.5288702337793,1216.7685000000001,337,2156,1330.1,613.03171025468,375807.87777777785,1525.5,987,2806,1980.1,613.03171025468,375807.87777777785,2175.5,58281.7739,73420.6189,64793.67587,5236.208394303916,27417878.3485788,64101.89805,0.1812,0.1917,0.18663000000000002,0.003449653766845468,1.1900111111111129e-05,0.18530000000000002,18.84,53.96,38.249,11.913712407697835,141.93654333333336,42.175,1,4,2.5,1.0801234497346435,1.1666666666666667,2.5
126,10,40,4000,0.5,5.0,0.05,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,77826.3659,80170.7364,78622.10283,801.3359391721107,642139.2874088486,78490.88620000001,1297.1061,1336.1789,1310.36837,13.355585293139814,178.3716585223325,1308.1814,8,1446,608.6,441.6313696587536,195038.26666666666,619.5,658,2096,1258.6,441.63136965875367,195038.26666666672,1269.5,56472.5233,73907.9428,65792.96857,5127.561055684813,26291882.379775558,65476.4862,0.1742,0.1964,0.18397,0.005956704905678413,3.548233333333326e-05,0.18385,13.08,41.58,24.871000000000002,8.766658365015081,76.85429888888888,25.259999999999998,0,0,0.0,0.0,0.0,0.0
127,10,40,4000,0.5,5.0,0.05,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67074.7578,77330.4351,72636.79642,3395.1343116503203,11526936.994145295,73072.6051,1117.9126,1288.8406,1210.61327,56.58556268517517,3201.9259043978886,1217.87675,172,1975,1084.8,464.26759525084225,215544.39999999988,1106.0,1172,2975,2084.8,464.2675952508424,215544.40000000002,2106.0,56252.9941,72690.3913,65239.65755,6345.855266227742,40269879.059910364,66715.6784,0.1737,0.1958,0.18553999999999998,0.006988434890747871,4.883822222222221e-05,0.1844,22.59,57.59,40.324,9.003118225247173,81.0561377777778,40.535,9,27,17.6,4.376706016578628,19.15555555555556,17.0
128,10,40,4000,0.5,5.0,0.05,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,72613.6706,80217.6692,77420.38365,2390.0492417430523,5712335.377956539,78019.71685,1210.2278,1336.9612,1290.33972,39.834174234549494,1586.7614369484468,1300.3285999999998,228,1801,905.1,566.6187136573118,321056.76666666666,823.0,1228,2801,1905.1,566.6187136573118,321056.76666666666,1823.0,55125.2836,77840.7916,68820.61341,7390.787470076039,54623739.42783298,70203.71495,0.1783,0.2028,0.19066,0.0073725014600051365,5.4353777777777865e-05,0.1894,23.53,54.56,36.814,10.978771637422224,120.53342666666666,35.06,10,23,15.4,4.765617600176404,22.71111111111111,14.5
